line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-001447,2026-08-17,2026-08-17,RT-2026-001529 NEFT DR UTIB0002233 900000074052 FROM TRINAGR INIUTS invoice settlement INR,900000074052,,186902.00,HDFC-Current-4421
BL-001448,2026-08-17,2026-08-17,NEFT DR HDFC0001234 900000063323 FROM ZENITH ONE TEXTILES LLP material supply INR 186215.0,900000063323,,186215.00,HDFC-Current-4421
BL-001449,2026-08-17,2026-08-17,NEFT DR HDFC0001234 900000050168 FROM TRINETRA SOLAR full and final INR 184386.00 VB-2026-,900000050168,,184386.00,HDFC-Current-4421
BL-001450,2026-08-17,2026-08-17,UPI/HDFC0001234/207433950864/VB-2026-001409/merihar@ybl/MERIHIAN HARDWARE,900000070636,,142864.00,HDFC-Current-4421
BL-001451,2026-08-17,2026-08-17,UPI/HDFC0001234/281902003856/RT-2026-001324/bluecol@okhdfcbank/BLUEPEAK COLD CHAIN PVT LTD,900000067372,,129699.00,HDFC-Current-4421
BL-001452,2026-08-17,2026-08-17,RT-2026-001236 NEFT DR UTIB0002233 900000063366 FROM KARMAN PRINT SOLUTTONS LTD invoice se,900000063366,,106137.00,HDFC-Current-4421
BL-001453,2026-08-17,2026-08-17,NEFT DR KKBK0000812 900000075596 FROM VRUNDAVAN INTERIORS PRIVATE LIMITED amc renewal INR ,900000075596,,76880.00,HDFC-Current-4421
BL-001454,2026-08-17,2026-08-17,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000153 UTR 900000007452,900000007452,72573.72,,HDFC-Current-4421
BL-001455,2026-08-17,2026-08-17,CHQ CLG TRINETRA PIPING SOLUTIONS PVT LTD INV-2026-001144,900000059085,101264.00,,HDFC-Current-4421
BL-001456,2026-08-17,2026-08-17,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000151 UTR 900000007306,900000007306,156430.42,,HDFC-Current-4421
BL-001457,2026-08-17,2026-08-17,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000152 UTR 900000007356,900000007356,160802.82,,HDFC-Current-4421
BL-001458,2026-08-17,2026-08-17,RTGS KKBK0000812 900000050513 SHREE BALAJI MACHINE INR 248627.00 part payment,900000050513,248627.00,,HDFC-Current-4421
BL-001459,2026-08-17,2026-08-17,INV-2026-001674 RTGS UTIB0002233 900000077315 SAPTAGIRI ANALYTICS LTD INR 255735.00 part p,900000077315,255735.00,,HDFC-Current-4421
BL-001460,2026-08-17,2026-08-17,NEFT CR SBIN0000921 900000056981 FROM GOLDCREST SECURITY SYSTEMS & CO security deposit INR,900000056981,275781.00,,HDFC-Current-4421
BL-001461,2026-08-17,2026-08-17,UPI/HDFC0001234/901898089613/INV-2026-001452/anancon@ybl/ANAPT INFRA CONVEYANCES PVT LTD,900000071698,294003.00,,HDFC-Current-4421
BL-001462,2026-08-17,2026-08-17,UPI/HDFC0001234/368612034789/INV-2026-001561/nalarec@okhdfcbank/NALANDA RECYCLERS LLP,900000074770,369105.00,,HDFC-Current-4421
BL-001463,2026-08-17,2026-08-17,NEFT CR SBIN0000921 900000060984 FROM ANANT INFRA STAFFING advance INR 439521.00 INV-2026-,900000060984,439521.00,,HDFC-Current-4421
BL-001464,2026-08-17,2026-08-17,NEFT CR SBIN0000921 900000060984 FROM ANANT INFRA STAFFING advance INR 439521.00 INV-2026-,900000060984,439521.00,,HDFC-Current-4421
BL-001465,2026-08-17,2026-08-17,UPI/HDFC0001234/132560273141/merilab@paytm/MERIDIAN LAB SUPPLIES LLP/INV-2026-001618,900000076232,609001.00,,HDFC-Current-4421
BL-001466,2026-08-17,2026-08-17,INV-2026-001317 NEFT CR SBIN0000921 900000067124 FROM SURYAVANSH PETRO CHEMICALS NAG again,900000067124,728087.00,,HDFC-Current-4421
BL-001467,2026-08-17,2026-08-17,NEFT CR KKBK0000812 900000068566 FROM SURYAVANSH PETRO CH against inv INR 947888.00 INV-20,900000068566,947888.00,,HDFC-Current-4421
BL-001468,2026-08-17,2026-08-17,NEFT CR KKBK0000812 900000071067 FROM TRIVIDATA ROOFE part payment INR 1249899.00,900000071067,1249899.00,,HDFC-Current-4421
BL-001469,2026-08-17,2026-08-17,RTGS SBIN0000921 900000067198 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 1263197.00 freight,900000067198,1263197.00,,HDFC-Current-4421
BL-001470,2026-08-17,2026-08-17,NEFT CR ICIC0000429 900000071934 FROM GOLDCREST S freight charges INR 1302689.00 INV-2026-,900000071934,1302689.00,,HDFC-Current-4421
BL-001471,2026-08-18,2026-08-18,NEFT DR UTIB0002233 900000063920 FROM PRAGATI FAB SERVIC full and final INR 1103106.00,900000063920,,1103106.00,HDFC-Current-4421
BL-001472,2026-08-18,2026-08-18,NEFT DR SBIN0000921 900000074164 FROM EVERSTONE RECYCLERS & CO freight charges INR 333989.,900000074164,,333989.00,HDFC-Current-4421
BL-001473,2026-08-18,2026-08-18,NEFT DR UTIB0002233 900000051769 FROM GOLDCREST STEEL TRADERS COMPANY milestone 2 INR 2571,900000051769,,257137.00,HDFC-Current-4421
BL-001474,2026-08-18,2026-08-18,RT-2026-001499 NEFT DR ICIC0000429 900000073047 FROM TRPNETRA AGRI INPUT invoice settlemen,900000073047,,233180.00,HDFC-Current-4421
BL-001475,2026-08-18,2026-08-18,NEFT DR SBIN0000921 900000059859 FROM SHREE BALAJI ANALYTICS PRIVATE LIMITED milestone 2 I,900000059859,,141493.00,HDFC-Current-4421
BL-001476,2026-08-18,2026-08-18,UPI/HDFC0001234/120270105299/pragcon@paytm/PRAGATI CONVEYANCES PUN/VB-2026-001424,900000070864,,87770.00,HDFC-Current-4421
BL-001477,2026-08-18,2026-08-18,UPI/HDFC0001234/186515293127/karmcat@okhdfcbank/KARMAN CATERIN /RT-2026-001198,900000061810,,65467.00,HDFC-Current-4421
BL-001478,2026-08-18,2026-08-18,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000154 UTR 900000007518,900000007518,29568.91,,HDFC-Current-4421
BL-001479,2026-08-18,2026-08-18,UPI/HDFC0001234/844935725266/everwat@okhdfcbank/EVERSTONE WATER TREATMENT COMPANY,900000057058,240866.00,,HDFC-Current-4421
BL-001480,2026-08-18,2026-08-18,NEFT CR UTIB0002233 900000057557 FROM GOLDCREST SECURITY SYSTEMS & CO amc renewal INR 3733,900000057557,373380.00,,HDFC-Current-4421
BL-001481,2026-08-18,2026-08-18,INV-2026-001430 NEFT CR SBIN0000921 900000071205 FROM VEDIKA FACILITY  amc renewal INR 406,900000071205,406176.00,,HDFC-Current-4421
BL-001482,2026-08-18,2026-08-18,NEFT CR UTIB0002233 900000060551 FROM NALANDA FAB SERVICES PUN amc renewal INR 461659.00,900000060551,461659.00,,HDFC-Current-4421
BL-001483,2026-08-18,2026-08-18,RTGS SBIN0000921 900000060374 SHREHAR HARDWARE  INR 488997.00 milestone 2,900000060374,488997.00,,HDFC-Current-4421
BL-001484,2026-08-18,2026-08-18,NEFT CR ICIC0000429 900000070352 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD full and final IN,900000070352,518899.00,,HDFC-Current-4421
BL-001485,2026-08-18,2026-08-18,NEFT CR ICIC0000429 900000067949 FROM COPPERLEAF full and final INR 687142.00 INV-2026-001,900000067949,687142.00,,HDFC-Current-4421
BL-001486,2026-08-18,2026-08-18,UPI/HDFC0001234/585791791696/nalarec@okaxis/NALANDA RECYCLERS LLP/INV-2026-001585,900000075498,941946.00,,HDFC-Current-4421
BL-001487,2026-08-18,2026-08-18,NEFT CR ICIC0000429 900000074437 FROM ASHWINI INTERIORS & CO amc renewal INR 1008580.00,900000074437,1008580.00,,HDFC-Current-4421
BL-001488,2026-08-19,2026-08-19,NEFT DR HDFC0001234 900000060782 FROM SHREE BALAJI ANALYTICS NOI part payment INR 204247.0,900000060782,,204247.00,HDFC-Current-4421
BL-001489,2026-08-19,2026-08-19,RT-2026-001091 NEFT DR ICIC0000429 900000056375 FROM TRINETRA SOLAR EPC LLP amc renewal IN,900000056375,,166281.00,HDFC-Current-4421
BL-001490,2026-08-19,2026-08-19,RTGS ICIC0000429 900000056535 SHREE BALAJI MACHINE PARTS & CO INR 89820.00 against inv,900000056535,89820.00,,HDFC-Current-4421
BL-001491,2026-08-19,2026-08-19,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000155 UTR 900000007584,900000007584,132870.33,,HDFC-Current-4421
BL-001492,2026-08-19,2026-08-19,CHQ CLG TRINETRA PIPIN INV-2026-001176,900000060946,272026.00,,HDFC-Current-4421
BL-001493,2026-08-19,2026-08-19,INV-2026-001127 NEFT CR UTIB0002233 900000058189 FROM ANANT INFRA SRAFFI full and final IN,900000058189,294124.00,,HDFC-Current-4421
BL-001494,2026-08-20,2026-08-20,NEFT DR KKBK0000812 900000059843 FROM TRINETRA SOLAR EP security deposit INR 1209717.00,900000059843,,1209717.00,HDFC-Current-4421
BL-001495,2026-08-20,2026-08-20,VB-2026-001568 CHQ CLG ANANT INFRA ELECT VB-2026-001568,900000074966,,467058.00,HDFC-Current-4421
BL-001496,2026-08-20,2026-08-20,NEFT DR HDFC0001234 900000061772 FROM ZENITH ONE T milestone 2 INR 295496.00,900000061772,,295496.00,HDFC-Current-4421
BL-001497,2026-08-20,2026-08-20,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000156 UTR 900000007678,900000007678,89025.20,,HDFC-Current-4421
BL-001498,2026-08-20,2026-08-20,NEFT CR UTIB0002233 900000074788 FROM ASHWINI CABLE SYSTEMS & CO material supply INR 12673,900000074788,126731.00,,HDFC-Current-4421
BL-001499,2026-08-20,2026-08-20,UPI/HDFC0001234/216503004544/INV-2026-001474/anancon@paytm/ANANT INFRA CONVEYANCES PVT LTD,900000072368,139625.00,,HDFC-Current-4421
BL-001500,2026-08-20,2026-08-20,NEFT CR HDFC0001234 900000072920 FROM TRIVIDATA ROOFING PRODUCTS full and final INR 148810,900000072920,148810.00,,HDFC-Current-4421
BL-001501,2026-08-20,2026-08-20,CHQ CLG VEDIKA TEXTILES COMPANY ,900000075024,229522.00,,HDFC-Current-4421
BL-001502,2026-08-20,2026-08-20,UPI/HDFC0001234/352396315360/INV-2026-001428/anancon@ybl/ANANT INFRA CONVEYANCES PRIVATE L,900000071112,317324.00,,HDFC-Current-4421
BL-001503,2026-08-20,2026-08-20,INV-2026-001379 NEFT CR KKBK0000812 900000069587 FROM COPPERLEAI ELECTRICALS PVT LTD part ,900000069587,548334.00,,HDFC-Current-4421
BL-001504,2026-08-20,2026-08-20,UPI/HDFC0001234/911733136158/INV-2026-001126/everwat@ybl/EVERSTONE WATER TREATMENT COMPANY,900000058136,666158.00,,HDFC-Current-4421
BL-001505,2026-08-20,2026-08-20,NEFT CR UTIB0002233 900000076836 FROM PUSHPA METALS AGRI INPUTS PVT LTD full and final INR,900000076836,904149.00,,HDFC-Current-4421
BL-001506,2026-08-20,2026-08-20,NEFT CR SBIN0000921 900000059155 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LI milestone 2 IN,900000059155,1388104.00,,HDFC-Current-4421
BL-001507,2026-08-21,2026-08-21,UPI/HDFC0001234/547003036055/ashwmac@okaxis/ASHWINI MACHINE PA/RT-2026-001135,900000058564,,857948.00,HDFC-Current-4421
BL-001508,2026-08-21,2026-08-21,NEFT DR ICIC0000429 900000073297 FROM MERIDIAN POLYMERS LTD invoice settlement INR 380329.,900000073297,,380329.00,HDFC-Current-4421
BL-001509,2026-08-21,2026-08-21,NEFT DR HDFC0001234 900000068302 FROM PRAGATI FA material supply INR 274371.00,900000068302,,274371.00,HDFC-Current-4421
BL-001510,2026-08-21,2026-08-21,RT-2026-001357 NEFT DR KKBK0000812 900000068798 FROM NORTHLINE  full and final INR 256705.,900000068798,,256705.00,HDFC-Current-4421
BL-001511,2026-08-21,2026-08-21,NEFT DR HDFC0001234 900000071636 FROM MERIDIAN POLYMERS LTD material supply INR 256236.00 ,900000071636,,256236.00,HDFC-Current-4421
BL-001512,2026-08-21,2026-08-21,NEFT DR KKBK0000812 900000055985 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR,900000055985,,139007.00,HDFC-Current-4421
BL-001513,2026-08-21,2026-08-21,NEFT DR HDFC0001234 900000075108 FROM EVERSTONE RECYCLE material supply INR 47935.00 VB-20,900000075108,,47935.00,HDFC-Current-4421
BL-001514,2026-08-21,2026-08-21,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000157 UTR 900000007758,900000007758,75461.38,,HDFC-Current-4421
BL-001515,2026-08-21,2026-08-21,NEFT CR SBIN0000921 900000077973 FROM ORBITEX PAPER MILLS PVT LTD advance INR 144406.00 IN,900000077973,144406.00,,HDFC-Current-4421
BL-001516,2026-08-21,2026-08-21,UPI/HDFC0001234/307571627562/nalarec@ybl/NALANDA RE/INV-2026-001638,900000076499,388152.00,,HDFC-Current-4421
BL-001517,2026-08-21,2026-08-21,NEFT CR SBIN0000921 900000078474 FROM ORBITYX PAPER MILLS NOI material supply INR 468086.0,900000078474,468086.00,,HDFC-Current-4421
BL-001518,2026-08-21,2026-08-21,UPI/HDFC0001234/210583712790/ashwcol@paytm/ASHWINI COLD CHAIN PRIVATE LIMITED,900000071251,620737.00,,HDFC-Current-4421
BL-001519,2026-08-21,2026-08-21,UPI/HDFC0001234/597197460601/merilab@okhdfcbank/MERILAB SUP /INV-2026-001629,900000076363,712388.00,,HDFC-Current-4421
BL-001520,2026-08-22,2026-08-22,NEFT DR UTIB0002233 900000077733 FROM LOHIYA LOGISTICS LTD security deposit INR 1090624.00,900000077733,,1090624.00,HDFC-Current-4421
BL-001521,2026-08-22,2026-08-22,UPI/HDFC0001234/657222993567/pragcon@okaxis/PRAGATI CONVEYANCES ,900000071550,,534677.00,HDFC-Current-4421
BL-001522,2026-08-22,2026-08-22,RT-2026-001517 RTGS UTIB0002233 900000073549 VAISHNAVI PIPING SOLUTSONS LTD INR 440265.00 ,900000073549,,440265.00,HDFC-Current-4421
BL-001523,2026-08-22,2026-08-22,NEFT DR SBIN0000921 900000067298 FROM KARMAN PRINT SOLUTIONS PRIVATE LIMITED milestone 2 I,900000067298,,365301.00,HDFC-Current-4421
BL-001524,2026-08-22,2026-08-22,NEFT DR ICIC0000429 900000062593 FROM GOLDCREST STEEL TRADER material supply INR 343851.00,900000062593,,343851.00,HDFC-Current-4421
BL-001525,2026-08-22,2026-08-22,VB-2026-001664 RTGS UTIB0002233 900000077217 SUNDARA WATER TR INR 204978.00 advance,900000077217,,204978.00,HDFC-Current-4421
BL-001526,2026-08-22,2026-08-22,UPI/HDFC0001234/971562058898/karmcat@paytm/KARMAN CATERING SERVICES LLP/VB-2026-001162,900000060128,,160435.00,HDFC-Current-4421
BL-001527,2026-08-22,2026-08-22,VB-2026-001057 NEFT DR SBIN0000921 900000055013 FROM SHREE BALAJI ANALYTIC against inv INR,900000055013,,157602.00,HDFC-Current-4421
BL-001528,2026-08-22,2026-08-22,UPI/HDFC0001234/442393786669/karmcat@okhdfcbank/KARMAN CATERINGLSERVICES /RT-2026-001158,900000059906,,88892.00,HDFC-Current-4421
BL-001529,2026-08-22,2026-08-22,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000158 UTR 900000007843,900000007843,135032.90,,HDFC-Current-4421
BL-001530,2026-08-22,2026-08-22,UPI/HDFC0001234/805785743460/nalarec@paytm/NALANDA REC/INV-2026-001726,900000078066,315046.00,,HDFC-Current-4421
BL-001531,2026-08-22,2026-08-22,INV-2026-001292 NEFT CR SBIN0000921 900000065875 FROM ORBITEX PACKAGING PRIVATE LIMITED fu,900000065875,484821.00,,HDFC-Current-4421
BL-001532,2026-08-22,2026-08-22,INV-2026-001384 RTGS SBIN0000921 900000069786 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 50,900000069786,505544.00,,HDFC-Current-4421
BL-001533,2026-08-22,2026-08-22,NEFT CR UTIB0002233 900000078648 FROM GOLDCREST WAREHOUSING LLP milestone 2 INR 622543.00,900000078648,622543.00,,HDFC-Current-4421
BL-001534,2026-08-22,2026-08-22,NEFT CR ICIC0000429 900000069107 FROM ORBITEX PAC full and final INR 681584.00 INV-2026-00,900000069107,681584.00,,HDFC-Current-4421
BL-001535,2026-08-22,2026-08-22,NEFT CR HDFC0001234 900000070468 FROM ORBITEX PACKAGING  milestone 2 INR 3024795.00 INV-20,900000070468,3024795.00,,HDFC-Current-4421
BL-001536,2026-08-24,2026-08-24,NEFT DR SBIN0000921 900000076920 FROM VRUNDAVAN INTERIORS PVT LTD invoice settlement INR 1,900000076920,,1072017.00,HDFC-Current-4421
BL-001537,2026-08-24,2026-08-24,NEFT DR KKBK0000812 900000068233 FROM PRAGATI FAB SERVICES LTD amc renewal INR 696324.00,900000068233,,696324.00,HDFC-Current-4421
BL-001538,2026-08-24,2026-08-24,NEFT DR ICIC0000429 900000075516 FROM EVERSTONE RECYCLER  material supply INR 629910.00,900000075516,,629910.00,HDFC-Current-4421
BL-001539,2026-08-24,2026-08-24,NEFT DR HDFC0001234 900000067390 FROM PRAGATI FAB S full and final INR 478928.00,900000067390,,478928.00,HDFC-Current-4421
BL-001540,2026-08-24,2026-08-24,RTGS UTIB0002233 900000074546 VAISHNAVI PIPING SOLUTIONS PRIVATEDLIMITED INR 469033.00 fre,900000074546,,469033.00,HDFC-Current-4421
BL-001541,2026-08-24,2026-08-24,RTGS ICIC0000429 900000073256 VAISHNAVI PIPING SOLUTIONS LTD INR 401216.00 invoice settlem,900000073256,,401216.00,HDFC-Current-4421
BL-001542,2026-08-24,2026-08-24,NEFT DR UTIB0002233 900000066798 FROM TRINETRA SOLAR EPC JLP against inv INR 400147.00 VB-,900000066798,,400147.00,HDFC-Current-4421
BL-001543,2026-08-24,2026-08-24,NEFT DR ICIC0000429 900000072118 FROM MERIDIAN POLYMERS LTD freight charges INR 282464.00 ,900000072118,,282464.00,HDFC-Current-4421
BL-001544,2026-08-24,2026-08-24,RT-2026-001592 NEFT DR UTIB0002233 900000075679 FROM EVERSTONE RRCYC  invoice settlement I,900000075679,,248804.00,HDFC-Current-4421
BL-001545,2026-08-24,2026-08-24,NEFT DR HDFC0001234 900000075887 FROM EVERSTONE R  amc renewal INR 242311.00,900000075887,,242311.00,HDFC-Current-4421
BL-001546,2026-08-24,2026-08-24,RT-2026-001133 NEFT DR HDFC0001234 900000058475 FROM GOLDCREST STEEL TRADERS COMPANY full ,900000058475,,83350.00,HDFC-Current-4421
BL-001547,2026-08-24,2026-08-24,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000160 UTR 900000007930,900000007930,37077.25,,HDFC-Current-4421
BL-001548,2026-08-24,2026-08-24,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000159 UTR 900000007913,900000007913,117377.56,,HDFC-Current-4421
BL-001549,2026-08-24,2026-08-24,RTGS ICIC0000429 900000057840 SHREE BALAJI MACHINE PARTS PVT LTD INR 141349.00 security de,900000057840,141349.00,,HDFC-Current-4421
BL-001550,2026-08-24,2026-08-24,INV-2026-001353 NEFT CR ICIC0000429 900000068602 FROM ANANT INFRA STAFFING PRIVATE LIMITED,900000068602,146498.00,,HDFC-Current-4421
BL-001551,2026-08-24,2026-08-24,NEFT CR SBIN0000921 900000078829 FROM GOLDCREST WAREHOUSIN invoice settlement INR 195507.0,900000078829,195507.00,,HDFC-Current-4421
BL-001552,2026-08-24,2026-08-24,NEFT CR SBIN0000921 900000070416 FROM ZENITH ONE LOGISTICS NAG amc renewal INR 216648.00,900000070416,216648.00,,HDFC-Current-4421
BL-001553,2026-08-24,2026-08-24,INV-2026-001381 CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-001381,900000069678,247124.00,,HDFC-Current-4421
BL-001554,2026-08-24,2026-08-24,RTGS KKBK0000812 900000070554 SHREE BALAJI HARDWARE PUN INR 314115.00 full and final,900000070554,314115.00,,HDFC-Current-4421
BL-001555,2026-08-24,2026-08-24,RTGS UTIB0002233 900000068567 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 425034.00 freight ,900000068567,425034.00,,HDFC-Current-4421
BL-001556,2026-08-24,2026-08-24,UPI/HDFC0001234/725422791199/everwat@okaxis/EVERSTONE WATER TREA,900000059314,474176.00,,HDFC-Current-4421
BL-001557,2026-08-24,2026-08-24,NEFT CR SBIN0000921 900000075310 FROM ASHWINI INTERIORS & CO advance INR 512368.00 INV-202,900000075310,512368.00,,HDFC-Current-4421
BL-001558,2026-08-24,2026-08-24,NEFT CR SBIN0000921 900000072825 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD against inv INR 5,900000072825,525462.00,,HDFC-Current-4421
BL-001559,2026-08-24,2026-08-24,UPI/HDFC0001234/106750225217/nalarec@okaxis/NALANDA RECYCL ,900000078221,620422.00,,HDFC-Current-4421
BL-001560,2026-08-24,2026-08-24,UPI/HDFC0001234/802705989299/orbidai@okhdfcbank/ORBITEX DAIRY FOODS PVT LTD,900000076320,672885.00,,HDFC-Current-4421
BL-001561,2026-08-24,2026-08-24,UPI/HDFC0001234/450566643142/ashwcol@okhdfcbank/ASHWCOL CHAIN,900000072538,890659.00,,HDFC-Current-4421
BL-001562,2026-08-24,2026-08-24,INV-2026-001699 RTGS UTIB0002233 900000077725 SAPTAGIRI ANALYTICS LTD INR 949901.00 agains,900000077725,949901.00,,HDFC-Current-4421
BL-001563,2026-08-24,2026-08-24,NEFT CR HDFC0001234 900000081214 FROM SURYAVANSH PRINT SOLUTIONS & CO against inv INR 1085,900000081214,1085345.00,,HDFC-Current-4421
BL-001564,2026-08-24,2026-08-24,NEFT CR KKBK0000812 900000081147 FROM ORBITEX PACKAGING PRIVATE LIMITED milestone 2 INR 14,900000081147,1452863.00,,HDFC-Current-4421
BL-001565,2026-08-24,2026-08-24,INV-2026-001755 NEFT CR UTIB0002233 900000078390 FROM ORBITEX PAPER MILLS  freight charges,900000078390,3420507.00,,HDFC-Current-4421
BL-001566,2026-08-25,2026-08-25,NEFT DR KKBK0000812 900000075554 FROM MERIDIAN POLYMERS LTD against inv INR 2003723.00,900000075554,,2003723.00,HDFC-Current-4421
BL-001567,2026-08-25,2026-08-25,RT-2026-001505 NEFT DR UTIB0002233 900000073205 FROM MERIDIAN POLYMERS LTD part payment IN,900000073205,,915654.00,HDFC-Current-4421
BL-001568,2026-08-25,2026-08-25,CHQ CLG ORBITJX WAREHOUSING & CO ,900000073436,,379306.00,HDFC-Current-4421
BL-001569,2026-08-25,2026-08-25,UPI/HDFC0001234/388964832625/VB-2026-001528/merihar@okaxis/MERIHAR HARDWARE,900000073998,,260808.00,HDFC-Current-4421
BL-001570,2026-08-25,2026-08-25,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000161 UTR 900000007963,900000007963,4867.27,,HDFC-Current-4421
BL-001571,2026-08-25,2026-08-25,INV-2026-001819 NEFT CR HDFC0001234 900000078606 FROM ORBITEX PAPER MILLS LLP against inv ,900000078606,90516.00,,HDFC-Current-4421
BL-001572,2026-08-25,2026-08-25,NEFT CR ICIC0000429 900000073918 FROM SURYAVANSH CATERING  material supply INR 120801.00,900000073918,120801.00,,HDFC-Current-4421
BL-001573,2026-08-25,2026-08-25,NEFT CR SBIN0000921 900000065264 FROM ORBIPAC PACKAGWNG invoice settlement INR 253413.00 I,900000065264,253413.00,,HDFC-Current-4421
BL-001574,2026-08-25,2026-08-25,NEFT CR KKBK0000812 900000081335 FROM SURYAVANSH PRINT S security deposit INR 308736.00,900000081335,308736.00,,HDFC-Current-4421
BL-001575,2026-08-25,2026-08-25,CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-001142,900000058903,440934.00,,HDFC-Current-4421
BL-001576,2026-08-26,2026-08-26,NEFT DR HDFC0001234 900000074651 FROM MERIDIAN POQ  against inv INR 731537.00,900000074651,,731537.00,HDFC-Current-4421
BL-001577,2026-08-26,2026-08-26,NEFT DR SBIN0000921 900000062538 FROM SHREE BALAJI ANALYTICS PRIVATE LIMITED invoice settl,900000062538,,486673.00,HDFC-Current-4421
BL-001578,2026-08-26,2026-08-26,RT-2026-001763 CHQ CLG ANANT INFRA ELECTRICALS LTD RT-2026-001763,900000078409,,275708.00,HDFC-Current-4421
BL-001579,2026-08-26,2026-08-26,NEFT DR ICIC0000429 900000066380 FROM PRAGATI FAB SER milestone 2 INR 218329.00 RT-2026-00,900000066380,,218329.00,HDFC-Current-4421
BL-001580,2026-08-26,2026-08-26,NEFT DR KKBK0000812 900000077583 FROM LOHIYA LOGI material supply INR 179552.00,900000077583,,179552.00,HDFC-Current-4421
BL-001581,2026-08-26,2026-08-26,UPI/HDFC0001234/494530421090/karmcat@okhdfcbank/KARMAN CAT /VB-2026-001151,900000059542,,131088.00,HDFC-Current-4421
